Poland,POL,0.830975652,0.373857141,4,73.93617249,53.72340393,97.87233734,0.839138985,0.345462829,4,74.46808624,55.31914902,96.27659607,0.309126228,0.31357041,5,59.25925827,38.62434006,75.13227844,0.74435544,0.286130786,6,71.42857361,52.91005325,89.41799164,0.578120112,0.283212215,6,64.82411957,47.73869324,83.41708374,0.152949288,0.279339284,7,50.97087479,35.43689346,65.04854584,0.361621618,0.270614386,7,56.79611588,42.23300934,70.38835144,0.353656739,0.245998517,8,55.07246399,42.99517059,69.0821228,0.682737291,0.239129573,8,70.04830933,53.62318802,85.50724792,0.910481274,0.24162896,8,77.88461304,62.01922989,95.67308044,0.938080609,0.241859883,8,81.5165863,63.98104095,94.78672791,1.01733005,0.239330947,8,84.36019135,66.824646,95.73459625,1.072062969,0.238522351,9,85.78199005,68.72038269,98.10426331,1.04947865,0.219665527,9,86.25592041,69.19431305,98.10426331,0.973354995,0.225787356,9,81.5165863,65.40284729,95.26066589,0.842940807,0.192247406,9,76.19047546,62.8571434,90.95237732,0.874852359,0.198164418,9,75.23809814,62.38095093,92.38095093,0.507241964,0.204956502,9,63.33333206,52.38095093,73.80952454,0.518378258,0.211722627,9,64.2857132,53.33333206,75.7142868,0.492541552,0.211090252,9,63.20754623,52.83018875,73.11320496,0.563653529,0.227150217,8,65.09433746,54.24528122,79.71697998,0.574383855,0.232359797,7,63.20754623,53.30188751,82.54717255
Puerto Rico,PRI,0.266833752,0.613506794,1,56.9148941,22.87234116,90.42552948,0.276547253,0.575733066,1,56.9148941,23.93617058,91.48936462,0.261376053,0.597071171,1,57.67195892,24.86772537,90.47618866,0.303475589,0.520825028,1,56.61375809,28.04232788,87.30158997,0.314941287,0.413679957,1,56.2814064,34.17085266,80.90452576,0.55882585,0.374456227,2,63.59223175,43.68931961,91.74757385,0.448228389,0.370204568,2,60.19417572,40.77669907,82.5242691,0.379422665,0.363784462,2,56.52173996,40.09661865,80.1932373,0.41122061,0.321879596,3,59.42028809,39.61352539,79.22705078,0.267709672,0.319494754,3,53.84615326,35.57692337,72.59615326,0.155397117,0.314724654,3,50.71089935,31.7535553,69.66824341,0.356976479,0.291736156,4,57.34597015,40.75829315,74.8815155,0.600148976,0.285885632,4,64.9289093,50.23696518,85.30805969,0.584973395,0.258637071,4,64.45497894,51.6587677,83.412323,0.249155894,0.268644094,4,56.39810562,38.86256027,67.77251434,0.819992661,0.212399378,5,75.7142868,60.95238113,92.38095093,0.855120778,0.221596122,5,73.80952454,60.95238113,92.85713959,0.689354002,0.230289087,4,70.47618866,57.1428566,90,0.48473525,0.235753208,5,63.33333206,50.95238113,76.19047546,0.27777648,0.2518363,3,56.13207626,41.50943375,67.45282745,0.138034493,0.254131973,4,53.30188751,35.84905624,63.679245,0.431649655,0.253991514,4,59.43396378,47.16981125,72.64151001
"Korea, Dem. Rep.",PRK,-0.503748477,0.421902388,3,28.72340393,11.70212746,53.19149017,-0.416480958,0.381320953,3,31.38297844,15.95744705,53.72340393,-0.012887425,0.39716202,3,43.38624191,25.92592621,70.37036896,0.183864236,0.394579351,3,50.79365158,29.62962914,74.6031723,0.223692581,0.331168681,3,51.25628281,35.17588043,71.85929871,0.222991198,0.316567451,4,53.39805984,35.43689346,72.33009338,0.018272253,0.318834633,4,47.08737946,29.61165047,64.07766724,-0.026111159,0.305162013,4,44.92753601,28.98550797,59.90338135,0.536978483,0.324160457,3,62.80193329,42.99517059,85.50724792,0.521030486,0.326219022,3,62.98077011,43.75,85.57691956,-0.027529098,0.283121258,4,43.12796021,28.4360199,61.13743973,-0.296562105,0.285606533,4,35.0710907,22.27488136,51.6587677,-0.251826197,0.291566312,4,38.86256027,23.22274971,54.50236893,-0.012876378,0.262924671,4,43.60189438,33.64928818,59.71564102,-0.441554099,0.247866422,5,30.80568695,19.43128014,45.0236969,-1.134743333,0.210570261,5,10.47619057,8.095237732,19.52380943,-1.153404713,0.215748459,5,10.95238113,7.619047642,20.95238113,-0.680760682,0.220456973,5,21.90476227,13.33333302,32.8571434,-0.502160609,0.22943297,5,28.09523773,17.1428566,40,-0.347792953,0.229105249,5,33.96226501,19.81132126,47.64151001,-0.317571074,0.244456872,5,34.90565872,20.75471687,50.47169876,-0.398041487,0.243751317,5,33.49056625,18.39622688,47.16981125
Portugal,PRT,1.286602974,0.373857141,4,90.95744324,68.0851059,100,1.369237065,0.345462829,4,94.6808548,73.93617249,100,1.397726178,0.31357041,5,94.708992,76.71957397,100,1.438887477,0.286130786,6,95.23809814,82.53968048,100,1.290926337,0.283212215,6,95.97989655,71.85929871,100,0.970771909,0.279339284,7,79.61164856,63.10679626,98.05825043,1.017610312,0.270614386,7,80.58252716,64.56311035,99.51456451,0.952955604,0.245998517,8,79.22705078,63.28502274,98.55072784,0.821818531,0.239129573,8,76.8115921,59.42028809,92.75362396,0.988454103,0.24162896,8,81.25,66.82691956,99.03845978,0.787634373,0.241859883,8,72.98577881,58.2938385,90.52132416,0.717686951,0.239330947,8,71.09004974,54.50236893,88.1516571,0.741739273,0.241997883,8,69.66824341,58.2938385,89.57346344,0.775272608,0.219665527,9,70.61611176,59.71564102,89.09952545,0.748763442,0.225787356,9,68.72038269,60.1895752,88.62559509,0.806274414,0.192247406,9,74.2857132,61.90476227,89.52381134,0.917840123,0.198164418,9,78.09523773,65.23809814,93.80952454,0.974051416,0.204956502,9,80.47618866,66.66666412,94.76190186,1.118587017,0.211722627,9,89.52381134,71.90476227,97.61904907,1.129284501,0.211090252,9,89.62264252,71.22641754,97.64151001,1.066230536,0.227150217,8,88.20755005,69.3396225,97.16981506,1.026338696,0.232359797,7,85.84906006,67.45282745,96.69811249
Paraguay,PRY,-0.458293498,0.373857141,4,31.38297844,14.89361668,52.12765884,-0.743759394,0.345462829,4,20.7446804,10.63829803,36.70212936,-0.971018493,0.342808962,4,18.51851845,8.994709015,32.27513123,-1.215547681,0.301078081,5,15.34391499,4.761904716,24.86772537,-0.748829186,0.292474926,5,25.6281414,14.0703516,36.68341827,-0.565201402,0.287285477,6,26.69902992,16.9902916,41.26213455,-0.651111186,0.278669238,6,26.21359253,16.9902916,39.80582428,-0.774723649,0.274180859,6,23.18840599,13.52657032,33.81642532,-0.738072515,0.262605757,6,23.18840599,13.04347801,34.29951859,-0.724694967,0.26408723,6,21.15384674,13.46153831,35.09615326,-0.882129192,0.246401951,7,19.9052124,11.84834099,28.90995216,-0.834862232,0.243547097,7,21.32701492,12.32227516,30.33175278,-0.692596555,0.244249582,7,25.11848259,15.63981056,36.4928894,-0.871902168,0.226807356,7,19.9052124,11.84834099,29.85782051,-0.735861599,0.23150824,7,22.74881554,14.69194317,35.54502487,-0.08862751,0.200113058,7,42.38095093,30,54.76190567,0.038498022,0.206814811,7,48.57143021,35.23809433,58.57143021,0.141789719,0.21260111,7,50.47618866,37.61904907,62.38095093,0.001770984,0.221277729,7,46.19047546,31.90476227,59.04761887,-0.079771213,0.220283121,7,43.86792374,29.71698189,56.13207626,-0.01034852,0.23851493,6,46.22641373,30.6603775,58.49056625,0.015168071,0.243751317,5,47.64151001,33.49056625,58.49056625
Qatar,QAT,0.360229105,0.373857141,4,57.97872162,37.76595688,78.19149017,1.058954477,0.345462829,4,82.44680786,63.29787064,100,1.158569336,0.342808962,4,85.7142868,69.84127045,98.94179535,0.82889092,0.316106439,4,74.6031723,56.61375809,94.17989349,1.186441302,0.302046776,4,92.46231079,69.34673309,99.49748993,1.123417139,0.293483645,5,87.37863922,67.96116638,99.51456451,1.027022958,0.278669238,6,81.06796265,64.56311035,99.51456451,0.926315367,0.265196055,7,78.26087189,60.38647461,98.55072784,0.952188432,0.262605757,6,79.71014404,61.83575058,98.55072784,1.114858627,0.26408723,6,87.9807663,69.2307663,100,1.223623157,0.241859883,8,91.94313049,75.82938385,100,1.15385592,0.239330947,8,90.0473938,71.5639801,99.52606964,1.174731016,0.246941671,7,90.52132416,70.1421814,99.52606964,1.223598838,0.224335819,8,92.41706085,72.98577881,99.52606964,1.212546468,0.229172841,8,91.94313049,72.03791809,99.52606964,0.977457762,0.195739418,8,80.47618866,67.61904907,96.66666412,0.996630371,0.201724589,8,84.2857132,66.66666412,96.19047546,0.90023458,0.20956327,8,76.66666412,64.76190186,93.33333588,0.661161244,0.216736346,8,69.52381134,57.1428566,85.7142868,0.663570702,0.215843901,8,66.98113251,56.60377502,85.84906006,0.700104177,0.232236564,7,70.28302002,58.01886749,88.679245,0.670704424,0.23743327,6,68.39622498,55.6603775,87.73584747
Réunion,REU,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.430157751,0.426388621,1,61.65048599,36.40776825,89.32038879,0.476952463,0.445787013,1,61.65048599,38.34951401,90.77669525,0.704094112,0.425554246,1,68.11594391,45.89371872,99.03381348,0.699857235,0.3829512,1,70.53140259,44.92753601,96.6183548,0.441932976,0.384919316,1,59.61538315,37.98077011,86.53845978,0.401667595,0.371911973,1,59.71564102,37.44075775,85.30805969,0.395871073,0.393404156,1,59.71564102,36.01895905,86.25592041,0.416657001,0.411335081,1,61.13743973,38.3886261,86.7298584,0.431884825,0.344925016,1,60.66350555,40.28435898,81.99052429,0.423821241,0.393689394,1,60.66350555,38.3886261,86.7298584,0.257044077,0.291474074,1,57.1428566,36.66666794,70,0.285934329,0.310120493,1,57.1428566,38.57143021,71.90476227,0.316858262,0.32092151,1,57.61904907,37.61904907,73.80952454,0.31989339,0.352203906,1,58.57143021,36.19047546,79.52381134,0.259677052,0.323360264,1,55.18867874,36.79245377,72.16981506,0.2390863,0.391953766,1,56.13207626,30.6603775,77.35848999,0.229135439,0.418713301,1,53.77358627,28.77358437,78.77358246
Romania,ROM,0.598171532,0.373857141,4,67.55319214,47.3404274,89.36170197,0.500386059,0.345462829,4,63.82978821,42.55319214,82.97872162,-0.382385701,0.342808962,4,32.80423355,18.51851845,52.91005325,0.463401139,0.301078081,5,63.49206161,46.03174591,82.53968048,0.320590228,0.283212215,6,57.78894424,38.69346619,71.85929871,0.059024166,0.279339284,7,47.57281494,30.58252335,63.10679626,0.084560886,0.270614386,7,48.54368973,35.92232895,64.07766724,0.147871539,0.245998517,8,50.24154663,38.16424942,63.28502274,0.198379144,0.239129573,8,50.24154663,37.68115997,66.66666412,0.17996037,0.24162896,8,50.48077011,37.5,66.34615326,0.360215306,0.241859883,8,56.87203979,42.65402985,72.03791809,0.273600399,0.239330947,8,54.02843475,40.75829315,67.77251434,0.186090663,0.238522351,9,53.55450058,39.33649445,63.98104095,0.082341559,0.219665527,9,48.81516647,37.91469193,60.66350555,0.179133072,0.225787356,9,54.02843475,38.86256027,64.45497894,0.049136128,0.192247406,9,48.57143021,36.66666794,59.04761887,0.189114437,0.198164418,9,54.2857132,41.42856979,60.95238113,0.277196616,0.204956502,9,56.19047546,44.2857132,66.19047546,0.056402251,0.211722627,9,48.57143021,33.80952454,61.42856979,0.046884775,0.211090252,9,49.05660248,35.84905624,58.49056625,0.561702192,0.227150217,8,64.62264252,54.24528122,79.71697998,0.589217484,0.232359797,7,63.679245,53.30188751,82.54717255
Russian Federation,RUS,-1.174437046,0.373857141,4,12.23404217,4.787233829,26.06382942,-1.085838199,0.345462829,4,15.95744705,7.446808338,29.2553196,-1.396771669,0.31357041,5,10.58201027,3.703703642,19.57671928,-0.721183479,0.286130786,6,25.39682579,16.93121719,39.15343857,-1.191555858,0.283212215,6,14.57286453,5.527637959,25.6281414,-1.513351083,0.279339284,7,7.766990185,3.883495092,16.9902916,-1.268545747,0.270614386,7,12.13592243,5.339805603,22.3300972,-0.907793164,0.245998517,8,19.32367134,12.56038666,29.95169067,-0.861341715,0.239129573,8,18.84057999,11.11111069,28.01932335,-0.749369323,0.24162896,8,20.19230843,13.46153831,31.25,-0.968456686,0.241859883,8,17.06161118,9.952606201,26.06635094,-0.929458737,0.239330947,8,18.48341179,10.42654037,26.54028511,-0.998262107,0.238522351,9,17.06161118,9.478672981,27.48815155,-0.817712665,0.219665527,9,20.85308075,13.74407578,33.175354,-0.73609364,0.225787356,9,22.27488136,14.69194317,35.54502487,-0.943617463,0.192247406,9,14.76190472,9.047618866,24.2857151,-1.029335141,0.198164418,9,13.80952358,9.047618866,21.90476227,-0.946210265,0.204956502,9,15.23809528,10.47619057,24.76190567,-0.640630484,0.211722627,9,23.80952454,13.80952358,33.80952454,-0.541188955,0.211090252,9,27.35848999,16.03773499,39.15094376,-0.557384431,0.227150217,8,26.41509438,15.56603813,40.56603622,-0.731464744,0.232359797,7,20.75471687,12.73584938,34.43396378
Rwanda,RWA,-1.842791677,0.475315154,2,4.255319118,0,14.89361668,-2.034042597,0.435323596,2,4.255319118,0,10.63829803,-1.692821145,0.455642104,2,6.349206448,0.529100537,18.51851845,-1.653260112,0.438636631,2,5.82010603,0,20.1058197,-1.112362862,0.35043788,2,17.08542633,5.527637959,29.14572906,-1.187091708,0.365716189,2,14.56310654,4.368932247,26.21359253,-1.00225234,0.386144698,2,17.96116447,6.310679436,35.92232895,-0.682114542,0.289883256,4,25.60386467,14.00966167,40.09661865,-0.358308077,0.280769616,4,32.36714935,19.32367134,46.85990524,-0.32393375,0.285706997,4,33.17307663,19.71153831,49.03845978,-0.506201327,0.293824881,4,28.4360199,16.587677,43.12796021,-0.272093862,0.273786128,5,36.01895905,23.22274971,51.6587677,-0.17711778,0.26718533,5,39.8104248,27.48815155,54.9763031,-0.230615199,0.236767888,6,38.3886261,25.11848259,51.18483353,-0.110951617,0.242341712,6,42.18009567,28.4360199,57.34597015,-0.313469648,0.207291052,6,35.23809433,23.80952454,46.66666794,0.013241149,0.215962037,6,45.7142868,33.80952454,58.09523773,-0.054899286,0.221377477,6,44.76190567,30.47619057,57.1428566,0.088095754,0.230544642,6,50,33.80952454,62.8571434,0.11040134,0.228639066,6,52.83018875,37.26415253,62.26415253,0.064239681,0.247475669,5,50,32.54716873,60.37735748,0.032520726,0.253991514,4,48.11320877,33.49056625,59.90565872
Samoa,WSM,1.320034742,0.475315154,2,93.0851059,63.29787064,100,1.341902375,0.435323596,2,94.14893341,67.55319214,100,1.282059669,0.455642104,2,92.06349182,69.31217194,100,1.097169161,0.438636631,2,85.7142868,59.7883606,100,1.271879077,0.35043788,2,95.47738647,69.84924316,100,1.158046603,0.331347913,3,90.77669525,65.53398132,100,1.13220048,0.333870947,3,87.37863922,65.04854584,100,1.097869635,0.332642913,3,87.43961334,63.28502274,100,1.004172683,0.308107227,3,81.64250946,61.83575058,100,1.097311258,0.310743183,3,87.5,66.82691956,100,0.957247078,0.324636489,3,83.412323,60.66350555,99.05213165,0.765691876,0.320087254,3,72.03791809,52.60663605,93.83885956,0.988590956,0.306695104,3,81.5165863,62.08530807,99.05213165,0.99924016,0.282746524,3,82.93838501,63.03317642,98.57820129,0.98900789,0.297252923,3,81.99052429,63.98104095,98.57820129,1.12190485,0.238057718,3,90,69.52381134,99.52381134,1.183973908,0.252857983,3,92.38095093,70.95237732,99.52381134,1.197349429,0.256322026,3,92.85713959,72.85713959,99.52381134,1.178782463,0.267349362,3,91.42857361,70.95237732,99.04762268,1.167803764,0.25485447,4,91.50943756,71.22641754,99.05660248,1.157788515,0.254322976,4,91.50943756,70.75471497,97.64151001,1.155737162,0.259898275,4,91.98113251,70.75471497,98.58490753
Saudi Arabia,SAU,-0.187702015,0.373857141,4,40.95744705,21.27659607,60.10638428,0.111408316,0.345462829,4,50.53191376,30.31914902,69.14893341,0.226508111,0.342808962,4,55.55555725,33.86243439,74.07407379,0.002478042,0.316106439,4,46.56084824,28.5714283,65.6084671,0.141362697,0.302046776,4,49.24623108,35.17588043,67.33668518,-0.65533185,0.293483645,5,24.75728226,15.04854393,38.34951401,-0.243672684,0.287460506,5,38.83495331,25.24271774,54.36893082,-0.52360779,0.257524461,6,29.46859932,17.87439537,42.02898407,-0.466703027,0.244181082,7,28.5024147,18.35748863,40.57971191,-0.337170124,0.246403143,7,31.73077011,20.19230843,46.63461685,-0.491158813,0.246401951,7,28.90995216,18.95734596,41.23222733,-0.226726979,0.243547097,7,37.44075775,25.59241676,51.6587677,-0.464799643,0.249335602,6,31.27962112,19.9052124,45.0236969,-0.480688244,0.226807356,7,32.22748947,20.37914658,40.28435898,-0.431784123,0.23150824,7,32.70142365,19.9052124,43.60189438,-0.285844654,0.200113058,7,36.19047546,24.76190567,47.61904907,-0.626398981,0.206814811,7,23.80952454,16.19047546,35.23809433,-0.464828491,0.20956327,8,28.09523773,17.61904716,41.42856979,-0.637824893,0.210902482,9,24.2857151,13.80952358,33.80952454,-0.622406602,0.211508781,9,24.52830124,14.15094376,36.79245377,-0.60589081,0.213451713,8,24.05660439,14.62264156,37.73584747,-0.661095917,0.219868705,7,22.64151001,13.679245,36.79245377
Sudan,SDN,-2.476772308,0.373857141,4,1.06382978,0,3.723404169,-2.255796909,0.345462829,4,2.127659559,0,7.446808338,-2.243965387,0.342808962,4,1.058201075,0,6.349206448,-1.843841314,0.316106439,4,3.703703642,0,12.6984129,-1.976665139,0.302046776,4,4.020100594,0,9.045226097,-1.550556302,0.316567451,4,6.796116352,3.398058176,17.47572899,-1.976114511,0.287460506,5,3.398058176,0.485436887,7.281553268,-2.139491081,0.279805839,5,1.932367206,0.483091801,7.729468822,-2.3597157,0.26753515,5,2.415458918,0,4.347826004,-2.485255241,0.27159971,5,1.442307711,0,2.403846264,-2.64789629,0.252385199,6,0.947867274,0,1.895734549,-2.665277719,0.249322861,6,0.947867274,0,1.895734549,-2.522917271,0.249335602,6,0.947867274,0,2.369668245,-2.260563374,0.233037114,6,2.369668245,0.947867274,4.739336491,-2.193009615,0.238264307,6,2.369668245,0.947867274,4.739336491,-2.363084555,0.205589712,6,3.809523821,0,5.238095284,-2.162183285,0.210538492,6,3.809523821,0.952380955,6.666666508,-2.337218046,0.216166675,6,2.857142925,0.476190478,4.761904716,-1.977470279,0.224623799,6,5.714285851,2.380952358,8.571428299,-1.823436856,0.224222541,6,6.13207531,3.301886797,8.018867493,-1.701786637,0.23851493,6,6.13207531,4.245283127,10.84905624,-1.76315558,0.243751317,5,5.660377502,3.301886797,10.37735844
Senegal,SEN,-0.60249871,0.373857141,4,25,11.17021275,47.87234116,-0.985934556,0.345462829,4,16.48936081,7.978723526,30.85106468,-0.590723217,0.342808962,4,27.51322746,13.75661373,42.8571434,-0.274070591,0.316106439,4,35.97883606,21.69312096,52.38095093,-0.249979705,0.292474926,5,37.18592834,25.6281414,51.25628281,0.028720893,0.293483645,5,46.60194016,29.61165047,63.10679626,-0.204454094,0.287460506,5,39.80582428,25.72815514,55.3398056,-0.26409024,0.257524461,6,37.19806671,25.12077332,50.72463608,-0.243885934,0.244181082,7,37.19806671,24.63768196,47.82608795,-0.147697344,0.246403143,7,39.42307663,26.44230843,52.88461685,-0.204305291,0.246401951,7,38.3886261,25.11848259,51.18483353,-0.41792497,0.243547097,7,31.7535553,21.32701492,45.0236969,-0.280602247,0.240677565,8,37.91469193,25.59241676,49.76303482,-0.108322032,0.221984327,8,40.75829315,32.22748947,54.9763031,-0.060722835,0.228019789,8,43.60189438,31.7535553,58.2938385,-0.198223099,0.196386188,8,37.1428566,28.5714283,50.47618866,-0.116664805,0.202983424,8,41.90476227,29.52380943,54.2857132,-0.218255326,0.20779568,8,37.61904907,24.76190567,49.04761887,-0.050536823,0.215949968,8,43.80952454,30,57.1428566,-0.101474032,0.215236962,8,41.98113251,28.77358437,54.24528122,0.04654783,0.233014643,7,49.05660248,33.01886749,59.43396378,-0.020732857,0.238271371,6,46.69811249,32.54716873,57.07546997
Singapore,SGP,1.116893291,0.373857141,4,87.23403931,61.70212936,100,0.930050194,0.345462829,4,78.19149017,60.10638428,98.93617249,1.141278267,0.31357041,5,84.12698364,69.84127045,98.94179535,1.257209063,0.286130786,6,90.47618866,71.42857361,99.47090149,0.878139079,0.283212215,6,75.37688446,59.29648209,95.97989655,1.094727516,0.279339284,7,85.43688965,67.4757309,99.51456451,1.15648365,0.270614386,7,88.83495331,67.4757309,100,1.250259042,0.245998517,8,93.23671722,73.42995453,100,1.174121737,0.239129573,8,92.75362396,73.42995453,100,1.345580578,0.24162896,8,99.03845978,79.80769348,100,1.17944622,0.241859883,8,90.52132416,72.51184845,100,1.169414878,0.239330947,8,90.52132416,72.03791809,99.52606964,1.191421747,0.238522351,9,90.99526215,70.61611176,99.52606964,1.368174553,0.219665527,9,97.15639496,83.412323,99.52606964,1.378178358,0.225787356,9,96.6824646,81.99052429,99.52606964,1.186271429,0.192247406,9,93.33333588,76.66666412,99.52381134,1.311752796,0.198164418,9,96.19047546,83.33333588,99.52381134,1.495758653,0.204956502,9,99.04762268,91.42857361,99.52381134,1.615669966,0.211722627,9,99.04762268,94.2857132,100,1.487936497,0.211090252,9,98.58490753,90.56604004,99.52830505,1.500786424,0.227150217,8,97.64151001,90.56604004,99.52830505,1.465074301,0.232359797,7,97.16981506,88.679245,99.52830505
Solomon Islands,SLB,1.031386375,0.61650008,1,82.44680786,47.87234116,100,1.109699368,0.563340783,1,87.23403931,52.12765884,100,-0.73633939,0.588393033,1,23.80952454,5.82010603,55.55555725,-0.443107158,0.646158636,1,30.68782997,10.58201027,68.25396729,0.356644809,0.557597101,1,59.29648209,29.14572906,94.9748764,0.018317102,0.365716189,2,46.11650467,26.21359253,66.01941681,-0.017662611,0.386144698,2,45.63106918,26.21359253,65.53398132,0.067419022,0.37788415,2,48.3091774,27.05314064,66.66666412,0.23007606,0.348567873,2,51.20772934,32.85024261,74.87922668,0.206933588,0.351556391,2,52.40384674,30.28846169,72.59615326,0.214392096,0.324636489,3,52.13270187,32.70142365,72.03791809,0.343293846,0.320087254,3,56.39810562,39.33649445,77.25118256,0.307558388,0.360775292,2,56.39810562,36.4928894,72.98577881,0.187316343,0.317384899,2,52.60663605,36.96682358,69.19431305,0.300382704,0.347427368,2,57.81990433,36.4928894,73.4597168,0.470224828,0.261565506,2,60.95238113,47.61904907,76.66666412,0.660984755,0.280070931,2,66.66666412,54.2857132,89.52381134,0.506028414,0.256322026,3,62.8571434,49.04761887,79.04762268,0.199040696,0.267349362,3,54.2857132,37.61904907,67.61904907,0.364527315,0.25485447,4,58.01886749,44.3396225,71.22641754,0.508222222,0.254322976,4,61.320755,50.47169876,79.71697998,0.635733068,0.259898275,4,66.98113251,53.30188751,87.73584747
Sierra Leone,SLE,-1.694583774,0.421902388,3,6.382978916,2.127659559,17.55319214,-2.169111252,0.381320953,3,2.659574509,0,7.978723526,-1.869124293,0.39716202,3,5.291005135,0,13.22751331,-0.688648164,0.394579351,3,25.92592621,12.6984129,46.03174591,-1.08038938,0.331168681,3,19.09547806,6.03015089,29.14572906,-0.513328433,0.316614509,4,28.15534019,17.47572899,45.14562988,-0.479250193,0.312298417,4,32.03883362,18.44660187,47.57281494,-0.302183747,0.317660093,4,34.78260803,22.22222137,52.65700531,-0.060830321,0.290863067,4,41.06280136,27.05314064,59.42028809,-0.238069043,0.292831093,4,36.05769348,21.63461494,52.88461685,-0.288516462,0.272773296,5,35.0710907,21.32701492,50.71089935,-0.236645371,0.267576218,5,36.96682358,25.11848259,52.13270187,-0.168444857,0.26071763,5,40.28435898,28.4360199,54.9763031,-0.279945284,0.221984327,8,37.91469193,24.64455032,48.81516647,-0.174718276,0.228019789,8,39.8104248,26.06635094,54.50236893,-0.104039676,0.196386188,8,41.90476227,29.52380943,54.2857132,-0.102516763,0.202983424,8,42.38095093,30,54.2857132,-0.159926459,0.211597949,7,39.52381134,25.7142849,52.38095093,-0.035861153,0.220212817,7,45.7142868,30,58.57143021,-0.08529795,0.219544724,7,43.39622498,28.77358437,55.6603775,-0.052844841,0.238545433,6,45.75471878,28.77358437,58.49056625,-0.243662089,0.238271371,6,39.62264252,23.58490562,51.88679123
El Salvador,SLV,-0.213713154,0.373857141,4,39.36170197,21.27659607,60.10638428,0.092028342,0.345462829,4,49.46808624,30.31914902,68.61701965,0.33216393,0.342808962,4,60.84656143,37.0370369,77.24868011,0.297612548,0.301078081,5,55.02645493,40.2116394,71.42857361,-0.179622203,0.292474926,5,38.69346619,26.63316536,55.27638245,-0.068681218,0.287285477,6,42.71844482,27.6699028,60.19417572,-0.03310702,0.278669238,6,44.6601944,31.06796074,58.25242615,-0.166958243,0.274180859,6,40.57971191,26.57004738,53.62318802,-0.006319272,0.262605757,6,42.99517059,29.46859932,59.42028809,0.040578935,0.26408723,6,45.19230652,29.80769157,60.09615326,-0.006189431,0.265264243,6,44.07582855,30.80568695,61.13743973,0.058842227,0.260473907,6,48.3412323,33.175354,62.55924225,0.111001194,0.250866294,7,49.76303482,36.4928894,63.5071106,0.234583974,0.221984327,8,54.50236893,40.28435898,64.9289093,-0.033658903,0.228019789,8,45.49763107,33.64928818,59.24170685,-0.024590004,0.196386188,8,43.80952454,30.95238113,57.61904907,-0.016997365,0.202983424,8,44.76190567,33.33333206,57.61904907,-0.099291377,0.20779568,8,42.8571434,29.04761887,54.76190567,-0.260043442,0.215949968,8,35.7142868,25.23809433,50.95238113,-0.387688458,0.215236962,8,32.54716873,19.81132126,44.81132126,-0.106418103,0.233014643,7,43.39622498,27.35848999,56.60377502,-0.024203978,0.238271371,6,45.75471878,32.54716873,57.07546997
San Marino,SMR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.166212082,0.557597101,1,91.95980072,52.76382065,100,1.12773025,0.587246001,1,89.32038879,51.45631027,100,1.067156076,0.621245682,1,84.95145416,47.57281494,100,1.036490917,0.643432736,1,84.5410614,44.92753601,100,1.084265351,0.65193069,1,87.43961334,42.99517059,100,1.007469773,0.662380993,1,83.65384674,41.34615326,100,1.383552551,0.558363795,2,96.6824646,61.6113739,100,1.453984499,0.484920412,2,98.57820129,67.29857635,100,1.061803818,0.606473207,1,84.36019135,48.81516647,100,1.026400208,0.635643184,1,85.30805969,43.12796021,100,1.054114819,0.598977685,1,85.78199005,48.81516647,100,0.989585757,0.511646032,1,82.85713959,51.90476227,99.52381134,0.919473767,0.548596621,1,79.52381134,47.1428566,99.52381134,0.950405359,0.570590556,1,80,47.61904907,99.52381134,0.874548256,0.580953717,1,78.09523773,40.95238113,99.52381134,0.849807501,0.600240409,1,75.94339752,41.50943375,99.52830505,0.898447454,0.39208743,2,78.30188751,56.13207626,97.64151001,0.877130032,0.375113517,2,76.88679504,55.18867874,98.11320496
